FlightKey,ReceiveTime,MessageType,FlightNo,New_FlightNo,CraftType,New_CraftType,RegNo,New_RegNo,DepAirport,ArrAirport,New_Destination,New_Alternate_1,New_Alternate_2,New_Departure_Time,New_Route,New_Mission_STS,RawMessage
2025-07-30_CCA8114_ZLXY_ZBHH,2025-07-30 18:43:06,FPL,CCA8114,,AJ27,,B650W,,ZLXY,ZBHH,,,,,,,"(FPL-CCA8114-IS
-AJ27/M-SDE1E2E3FGHIRWYZ/LB1
-ZLXY1430
-K0856S0890 WJC W193 ALGOV W101 VALNI
-ZBHH0117 ZBSJ
-PBN/A1B1C1D1L1O1S2 NAV/ABAS RNP2 DOF/250730 REG/B650W EET/ZBPE0039 
SEL/CLFS CODE/781B58 RMK/TCAS)"
2025-07-30_CES5200_ZBAD_ZLXY,2025-07-30 18:43:39,CHG,CES5200,,,,,,ZBAD,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES5200-ZBAD1355-ZLXY-DOF/250730
-16/ZLXY0127 ZLYL)"
2025-07-30_CES2782_ZLXY_ZSNJ,2025-07-30 18:48:05,CPL,CES2782,CES2782,320,A320,B8496,B8496,ZLXY,ZSNJ,ZSNJ,,,,,,"(CPL-CES2782/A4011-IS
-A320/M-SDE1E2E3FGHIM3RWY/LB1
-ZLXY-SASAN/1055S0360
-K0800S0750 SASAN R343 NKG
-ZSNJ
-PBN/A1B1C1D1L1O1S2T1 SUR/260B DOF/250730 REG/B8496 EET/ZHWH0024
ZSHA0100
SEL/KMFJ CODE/780F91 RMK/ALTN ZSNJ DUE TO ZSWX WX)"
2025-07-30_CES2246_ZYHB_ZLXY,2025-07-30 18:48:29,CHG,CES2246,,,,,,ZYHB,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2246-ZYHB1320-ZLXY-DOF/250730
-16/ZLXY0257 ZLYL)"
2025-07-30_CSN3217_ZGGG_ZLXY,2025-07-30 18:57:05,DLA,CSN3217,,,,,,ZGGG,ZLXY,,,,1430,,,(DLA-CSN3217-ZGGG1430-ZLXY-DOF/250730)
2025-07-30_CDC8154_ZLXY_ZSHC,2025-07-30 18:57:33,FPL,CDC8154,,A21N,,B325X,,ZLXY,ZSHC,,,,,,,"(FPL-CDC8154-IS
-A21N/M-SDE1FGHIM3RWY/LB2
-ZLXY1425
-K0863S0890 P17 H131 P62 H11 ML W118 REVKU H48 FYG B208 HFE R343 
UPLEL W95 SAPIN A470 IGRAT
-ZSHC0154 ZSOF
-PBN/A1B1C1D1L1O1S2 DOF/250730 REG/B325X EET/ZHWH0025 ZSHA0101
 SEL/FQGM 
CODE/781C53 OPR/ZHEJIANGLOONGAIR RMK/ACAS II AOC TEL 057182352500 
OR 057181689590)"
2025-07-30_CSN5842_ZLXY_ZGSZ,2025-07-30 18:59:06,DLA,CSN5842,,,,,,ZLXY,ZGSZ,,,,1220,,,(DLA-CSN5842-ZLXY1220-ZGSZ-DOF/250730)
2025-07-30_CSC3270_ZSPD_ZLXY,2025-07-30 19:00:55,FPL,CSC3270,,A20N,,B30E0,,ZSPD,ZLXY,,,,,,,"(FPL-CSC3270-IS
-A20N/M-SDE1E2E3FGHIM3RWY/EB1
-ZSPD1435
-K0780S0980 PIKAS/K0843S0920 G330 PIMOL V14 NOBEM W73 
VEMEX W163 HFE B208 ZHO H14 P256/K0824S0840 H14 P357/K0763S0660 H14 
SHX
-ZLXY0200 ZBYN ZHCC
-PBN/A1B1C1D1L1O1S2T1 DOF/250730 REG/B30E0 EET/ZHWH0101 ZLHW0138
 SEL/BRCS 
CODE/7818DE OPR/SICHUAN AIRLINES TALT/ZSWZ RMK/ACAS II CAT II)"
2025-07-30_CES9906_ZSAM_ZLXY,2025-07-30 19:04:29,CHG,CES9906,,,,,,ZSAM,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES9906-ZSAM1350-ZLXY-DOF/250730
-16/ZLXY0210 ZLYL)"
2025-07-30_CES6284_ZLXY_ZBAD,2025-07-30 19:12:40,CHG,CES6284,,,,,,ZLXY,ZBAD,ZBAD,ZBSJ,,,,,"(CHG-CES6284-ZLXY1330-ZBAD-DOF/250730
-16/ZBAD0120 ZBSJ)"
2025-07-30_CES2710_ZLXY_ZSWX,2025-07-30 19:28:53,CHG,CES2710,,,,,,ZLXY,ZSWX,,,,1320,,,"(CHG-CES2710-ZLXY1225-ZSWX-DOF/250730
-13/ZLXY1320)"
2025-07-30_CES2341_ZLXY_ZGSD,2025-07-30 19:32:46,CHG,CES2341,,,,,,ZLXY,ZGSD,ZGSD,ZJHK,,,,,"(CHG-CES2341-ZLXY1420-ZGSD-DOF/250730
-16/ZGSD0215 ZJHK)"
2025-07-30_CES2390_ZLXY_ZSNB,2025-07-30 19:34:58,CHG,CES2390,,,,,,ZLXY,ZSNB,ZSNB,ZSFZ,,,,,"(CHG-CES2390-ZLXY1400-ZSNB-DOF/250730
-16/ZSNB0207 ZSFZ)"
2025-07-30_CSS7501_ZLXY_ZHEC,2025-07-30 19:37:32,CHG,CSS7501,,,,,,ZLXY,ZHEC,ZHEC,ZHHH,,,,,"(CHG-CSS7501-ZLXY1555-ZHEC-DOF/250730
-16/ZHEC0120 ZHHH)"
2025-07-30_CES2300_ZWWW_ZLXY,2025-07-30 19:38:41,CHG,CES2300,,,,,,ZWWW,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2300-ZWWW1345-ZLXY-DOF/250730
-16/ZLXY0237 ZLYL)"
2025-07-30_CSN3218_ZLXY_ZGGG,2025-07-30 19:41:05,DLA,CSN3218,,,,,,ZLXY,ZGGG,,,,1420,,,(DLA-CSN3218-ZLXY1420-ZGGG-DOF/250730)
2025-07-30_KAL327_RKSI_ZLXY,2025-07-30 19:41:43,FPL,KAL327,,B744,,HL7602,,RKSI,ZLXY,,,,,,,"(FPL-KAL327-IS
-B744/H-SDE2FGHIJ3J5M1P2RWXYZ/LB1D1
-RKSI1505
-N0492F320 DCT NOPIK Y697 AGAVO/K0922S1040 A591 IKEKA W4 HCH W200 
DOVIV W55 PAMRU W34 VYK B215 GODON W43 GUTRU W47 LOVRA
-ZLXY0223 ZBTJ
-PBN/A1B1C1D1L1O1S2 DAT/1FANS CPDLCX SUR/RSP180 260B CANMANDATE
 DOF/250730 
REG/HL7602 EET/ZSHA0021 ZBPE0051 ZLHW0149 SEL/LMDS CODE/71BE02
 RMK/TCAS 
II EQUIPPED CARGO)"
2025-07-30_CES2268_ZUCK_ZLXY,2025-07-30 19:42:51,CHG,CES2268,,,,,,ZUCK,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2268-ZUCK1420-ZLXY-DOF/250730
-16/ZLXY0104 ZLYL)"
2025-07-30_CES6956_ZLXY_ZGGG,2025-07-30 19:54:01,CHG,CES6956,,,,,,ZLXY,ZGGG,ZGGG,ZGKL,ZGZJ,,,,"(CHG-CES6956-ZLXY1430-ZGGG-DOF/250730
-16/ZGGG0222 ZGKL ZGZJ)"
2025-07-30_OKA3072_ZSHC_ZLXY,2025-07-30 20:02:56,DLA,OKA3072,,,,,,ZSHC,ZLXY,,,,1500,,,(DLA-OKA3072-ZSHC1500-ZLXY-DOF/250730)
2025-07-30_CES2350_ZLXN_ZLXY,2025-07-30 20:04:47,CHG,CES2350,,,,,,ZLXN,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2350-ZLXN1525-ZLXY-DOF/250730
-16/ZLXY0103 ZLYL)"
2025-07-30_CES2366_ZBDS_ZLXY,2025-07-30 20:09:05,CHG,CES2366,,,,,,ZBDS,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2366-ZBDS1525-ZLXY-DOF/250730
-16/ZLXY0059 ZLYL)"
2025-07-30_CGN8370_ZPJH_ZLXY,2025-07-30 20:11:04,DLA,CGN8370,,,,,,ZPJH,ZLXY,,,,1450,,,(DLA-CGN8370-ZPJH1450-ZLXY-DOF/250730)
2025-07-30_CSN3204_ZLXY_ZGGG,2025-07-30 20:13:47,DLA,CSN3204,,,,,,ZLXY,ZGGG,,,,1530,,,(DLA-CSN3204-ZLXY1530-ZGGG-DOF/250730)
2025-07-30_CGN8392_ZUGY_ZLXY,2025-07-30 20:14:38,DLA,CGN8392,,,,,,ZUGY,ZLXY,,,,1650,,,(DLA-CGN8392-ZUGY1650-ZLXY-DOF/250730)
2025-07-30_CES2121_ZLXY_ZBAD,2025-07-30 20:15:08,CHG,CES2121,,,,,,ZLXY,ZBAD,ZBAD,ZBTJ,,,,,"(CHG-CES2121-ZLXY1430-ZBAD-DOF/250730
-16/ZBAD0122 ZBTJ)"
2025-07-30_CGN8362_ZJSY_ZLXY,2025-07-30 20:16:02,DLA,CGN8362,,,,,,ZJSY,ZLXY,,,,1420,,,(DLA-CGN8362-ZJSY1420-ZLXY-DOF/250730)
2025-07-30_GCR7690_ZLXY_ZWWW,2025-07-30 20:19:52,DLA,GCR7690,,,,,,ZLXY,ZWWW,,,,1410,,,(DLA-GCR7690-ZLXY1410-ZWWW-DOF/250730)
2025-07-30_DKH1235_ZSSS_ZLXY,2025-07-30 20:26:02,CHG,DKH1235,,,A321,,B1006,ZSSS,ZLXY,ZLXY,ZBYN,ZBYC,,,,"(CHG-DKH1235-ZSSS1315-ZLXY-DOF/250730
-9/A321/M
-10/SDE1E3FGHIM3RWY/LB1
-16/ZLXY0149 ZBYN ZBYC
-18/PBN/A1B1C1D1L1O1S2 DOF/250730 REG/B1006 EET/ZHWH0050 ZLHW0127
 SEL/GLDF 
CODE/781252 RMK/TCAS EQUIPPED FOREIGN PILOT CATIII125 LVTO150)"
2025-07-30_CES2358_ZYTL_ZLXY,2025-07-30 20:27:13,CHG,CES2358,,,,,,ZYTL,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2358-ZYTL1510-ZLXY-DOF/250730
-16/ZLXY0151 ZLYL)"
2025-07-30_CGN8321_ZLXY_ZPPP,2025-07-30 20:32:41,CHG,CGN8321,,,,,B1162,ZLXY,ZPPP,ZPPP,ZUGY,,,,,"(CHG-CGN8321-ZLXY1545-ZPPP-DOF/250730
-16/ZPPP0152 ZUGY
-18/PBN/A1B1C1D1L1O2S2 NAV/ABAS DOF/250730 REG/B1162 EET/ZPKM0030
 SEL/BCGR 
CODE/78145C OPR/AIR CHANGAN RMK/ACAS II AND CATII OPERATION)"
2025-07-30_CBJ5070_ZYTX_ZLXY,2025-07-30 20:33:09,DLA,CBJ5070,,,,,,ZYTX,ZLXY,,,,1445,,,(DLA-CBJ5070-ZYTX1445-ZLXY-DOF/250730)
2025-07-30_CES2236_ZSCN_ZLXY,2025-07-30 20:35:11,CHG,CES2236,,,,,,ZSCN,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2236-ZSCN1520-ZLXY-DOF/250730
-16/ZLXY0130 ZLYL)"
2025-07-30_CES6532_ZLXY_ZSQD,2025-07-30 20:39:16,CHG,CES6532,,,,,,ZLXY,ZSQD,ZSQD,ZSYT,,,,,"(CHG-CES6532-ZLXY1535-ZSQD-DOF/250730
-16/ZSQD0140 ZSYT)"
2025-07-30_CHH7868_ZLXY_ZWWW,2025-07-30 20:40:14,DLA,CHH7868,,,,,,ZLXY,ZWWW,,,,1555,,,(DLA-CHH7868-ZLXY1555-ZWWW-DOF/250730)
2025-07-30_CHH7539_ZLXY_ZUGY,2025-07-30 20:45:41,CPL,CHH7539,CHH7539,738,B738,B1346,B1346,ZLXY,ZUGY,ZUGY,,,,,,"(CPL-CHH7539/A2460-IS
-B738/M-SDE1E2E3FGHIM3RWYZ/LB1
-ZLXY-C/1238S0480
-M078S0480 C SIG AKNAV ELKAL
-ZUGY
-PBN/A1B1C1D1L1O2S2 NAV/ABAS DOF/250730 REG/B1346 SEL/HJAB
CODE/78129D OPR/HAINAN AIRLINES RMK/ACAS II ALTERNATE ZUGY DUE TO
ZGKL WX)"
2025-07-30_CQH8948_ZLXY_ZSSS,2025-07-30 20:50:04,DLA,CQH8948,,,,,,ZLXY,ZSSS,,,,1250,,,(DLA-CQH8948-ZLXY1250-ZSSS-0)
2025-07-30_CES2768_ZLXY_ZSNJ,2025-07-30 20:50:17,CHG,CES2768,,,,,,ZLXY,ZSNJ,ZSNJ,ZSOF,ZSHC,,,,"(CHG-CES2768-ZLXY1500-ZSNJ-DOF/250730
-16/ZSNJ0132 ZSOF ZSHC)"
2025-07-30_CBJ5096_ZGSD_ZLXY,2025-07-30 20:53:11,DLA,CBJ5096,,,,,,ZGSD,ZLXY,,,,1605,,,(DLA-CBJ5096-ZGSD1605-ZLXY-DOF/250730)
2025-07-30_CHH7539_ZLXY_ZUGY,2025-07-30 20:54:07,CPL,CHH7539,CHH7539,738,B738,B1346,B1346,ZLXY,ZUGY,ZUGY,,,,,,"(CPL-CHH7539/A2460-IS
-B738/M-SDE1E2E3FGHIM3RWYZ/LB1
-ZLXY-SJG/1238S0480
-M078S0480 SJG AKNAV ELKAL
-ZUGY
-PBN/A1B1C1D1L1O2S2 NAV/ABAS DOF/250730 REG/B1346 SEL/HJAB
CODE/78129D OPR/HAINAN AIRLINES RMK/ACAS II ALTERNATE ZUGY DUE TO
WX)"
2025-07-30_GCR7524_ZLXY_ZWWW,2025-07-30 20:59:52,DLA,GCR7524,,,,,,ZLXY,ZWWW,,,,1605,,,(DLA-GCR7524-ZLXY1605-ZWWW-DOF/250730)
2025-07-30_CMS562D_ZLXY_UGTB,2025-07-30 21:03:37,DLA,CMS562D,,,,,,ZLXY,UGTB,,,,1340,,,(DLA-CMS562D-ZLXY1340-UGTB-DOF/250730)
2025-07-30_CHH7337_ZBAA_ZLXY,2025-07-30 21:08:19,CHG,CHH7337,,,,,,ZBAA,ZLXY,ZLXY,ZBYN,ZLLL,,,,"(CHG-CHH7337-ZBAA1415-ZLXY-DOF/250730
-16/ZLXY0156 ZBYN ZLLL)"
2025-07-30_CHH7540_ZGKL_ZLXY,2025-07-30 21:14:52,DLA,CHH7540,,,,,,ZGKL,ZLXY,,,,1605,,,(DLA-CHH7540-ZGKL1605-ZLXY-DOF/250730)
2025-07-30_GCR7684_ZGKL_ZLXY,2025-07-30 21:16:35,DLA,GCR7684,,,,,,ZGKL,ZLXY,,,,1540,,,(DLA-GCR7684-ZGKL1540-ZLXY-DOF/250730)
2025-07-30_XAX346_WMKK_ZLXY,2025-07-30 21:27:12,DLA,XAX346,,,,,,WMKK,ZLXY,,,,1330,,,(DLA-XAX346-WMKK1330-ZLXY-DOF/250730)
2025-07-30_CMS562D_ZLXY_UGTB,2025-07-30 21:39:07,DLA,CMS562D,,,,,,ZLXY,UGTB,,,,1400,,,(DLA-CMS562D-ZLXY1400-UGTB-DOF/250730)
2025-07-30_GCR7662_ZGDY_ZLXY,2025-07-30 21:44:55,DLA,GCR7662,,,,,,ZGDY,ZLXY,,,,1630,,,(DLA-GCR7662-ZGDY1630-ZLXY-DOF/250730)
2025-07-30_CMS562D_ZLXY_UGTB,2025-07-30 22:02:16,DLA,CMS562D,,,,,,ZLXY,UGTB,,,,1415,,,(DLA-CMS562D-ZLXY1415-UGTB-DOF/250730)
2025-07-30_VSV782_ZLXY_UAII,2025-07-30 22:05:02,DLA,VSV782,,,,,,ZLXY,UAII,,,,1850,,,(DLA-VSV782-ZLXY1850-UAII-DOF/250730)
2025-07-30_CGN8322_ZPPP_ZLXY,2025-07-30 22:05:10,CHG,CGN8322,,,,,B5686,ZPPP,ZLXY,ZLXY,ZHNY,ZBYC,,,,"(CHG-CGN8322-ZPPP1830-ZLXY-DOF/250730
-16/ZLXY0157 ZHNY ZBYC
-18/PBN/A1B1C1D1L1O2S2 NAV/ABAS DOF/250730 REG/B5686 EET/ZLHW0121
 SEL/GPCE 
CODE/7808E0 OPR/AIR CHANGAN RMK/ACAS II AND CATII OPERATION)"
2025-07-30_VJC7342_VVNB_ZLXY,2025-07-30 22:10:02,DLA,VJC7342,,,,,,VVNB,ZLXY,,,,1445,,,(DLA-VJC7342-VVNB1445-ZLXY-DOF/250730)
2025-07-30_CGN8321_ZLXY_ZPPP,2025-07-30 22:10:04,CHG,CGN8321,,,,,B5686,ZLXY,ZPPP,ZPPP,ZUGY,,,,,"(CHG-CGN8321-ZLXY1545-ZPPP-DOF/250730
-16/ZPPP0155 ZUGY
-18/PBN/A1B1C1D1L1O2S2 NAV/ABAS DOF/250730 REG/B5686 EET/ZPKM0031
 SEL/GPCE 
CODE/7808E0 OPR/AIR CHANGAN RMK/ACAS II AND CATII OPERATION)"
2025-07-30_CES2984_ZLXY_ZSCG,2025-07-30 22:11:36,CHG,CES2984,,,,,,ZLXY,ZSCG,ZSCG,ZSOF,ZHHH,1645,,,"(CHG-CES2984-ZLXY1540-ZSCG-DOF/250730
-13/ZLXY1645
-16/ZSCG0140 ZSOF ZHHH)"
2025-07-30_HXA2770_ZSJU_ZLXY,2025-07-30 22:15:38,DLA,HXA2770,,,,,,ZSJU,ZLXY,,,,1705,,,(DLA-HXA2770-ZSJU1705-ZLXY-DOF/250730)
2025-07-30_HXA4871_ZLXY_ZBCZ,2025-07-30 22:19:46,FPL,HXA4871,,A20N,,B32MH,,ZLXY,ZBCZ,,,,,,,"(FPL-HXA4871-IS
-A20N/M-SDFGIRW/LB2
-ZLXY2210
-K0741S0690 SHX W4 NUNGA W45 SQ
-ZBCZ0105 ZBHD
-PBN/B2B3B4B5C1D1O1S2 NAV/ABAS DOF/250730 REG/B32MH EET/ZHWH0023
 ZBPE0046 
SEL/HQDG CODE/78227D RMK/TCAS)"
2025-07-30_CSC3269_ZLXY_ZSPD,2025-07-30 22:20:03,DLA,CSC3269,,,,,,ZLXY,ZSPD,,,,1420,,,(DLA-CSC3269-ZLXY1420-ZSPD-DOF/250730)
2025-07-30_CSC3265_ZLXY_ZWSH,2025-07-30 22:27:47,FPL,CSC3265,,A20N,,B30E0,,ZLXY,ZWSH,,,,,,,"(FPL-CSC3265-IS
-A20N/M-SDE1E2E3FGHIM3RWY/EB1
-ZLXY2300
-K0780S1040 TEBIB W541 OVKAB W94 XFG/K0867S0980 W213 
IDSUD/K0869S0980 W213 APESU W197 ANDIM B215 NIXUK W621 DNH W187 
SADAN/K0761S0660 W186 AKS W176 KHG
-ZWSH0420 ZWSC ZWKC
-PBN/A1B1C1D1L1O1S2T1 DOF/250730 REG/B30E0 EET/ZWUQ0216 SEL/BRCS
 CODE/7818DE 
OPR/SICHUAN AIRLINES RALT/ZLXY ZLDH ZWSH RMK/ACAS II)"
2025-07-30_CSC3269_ZLXY_ZSPD,2025-07-30 22:31:42,DLA,CSC3269,,,,,,ZLXY,ZSPD,,,,1440,,,(DLA-CSC3269-ZLXY1440-ZSPD-DOF/250730)
2025-07-30_CHH7907_ZLXY_LFPG,2025-07-30 23:28:49,DLA,CHH7907,,,,,,ZLXY,LFPG,,,,1835,,,(DLA-CHH7907-ZLXY1835-LFPG-DOF/250730)
2025-07-30_CHH7540_ZGKL_ZLXY,2025-07-30 23:35:37,DLA,CHH7540,,,,,,ZGKL,ZLXY,,,,1650,,,(DLA-CHH7540-ZGKL1650-ZLXY-DOF/250730)
2025-07-30_GCR7662_ZGDY_ZLXY,2025-07-30 23:54:35,DLA,GCR7662,,,,,,ZGDY,ZLXY,,,,1735,,,(DLA-GCR7662-ZGDY1735-ZLXY-DOF/250730)
2025-07-30_CES6956_ZLXY_ZGGG,2025-07-30 23:55:11,DLA,CES6956,,,,,,ZLXY,ZGGG,,,,1700,,,(DLA-CES6956-ZLXY1700-ZGGG-DOF/250730)
2025-07-30_KAL327_ZLXY_ZHCC,2025-07-31 00:05:11,FPL,KAL327,,B744,,HL7602,,ZLXY,ZHCC,,,,,,,"(FPL-KAL327-IS
-B744/H-SDE2FGHIJ3J5M1P2RWXYZ/LB1D1
-ZLXY1920
-K0874S1010 WJC G212 EXORI B208 NOPIN
-ZHCC0127 ZBAA
-PBN/A1B1C1D1L1O1S2 DAT/1FANS CPDLCX SUR/RSP180 260B CANMANDATE
 DOF/250730 
REG/HL7602 EET/ZBPE0030 ZHWH0058 SEL/LMDS CODE/71BE02 RMK/TCAS II 
EQUIPPED)"
2025-07-30_CES2710_ZLXY_ZSWX,2025-07-31 00:40:05,DLA,CES2710,,,,,,ZLXY,ZSWX,,,,1640,,,(DLA-CES2710-ZLXY1640-ZSWX-DOF/250730)
2025-07-30_CES2710_ZLXY_ZSWX,2025-07-31 00:42:32,DLA,CES2710,,,,,,ZLXY,ZSWX,,,,1650,,,(DLA-CES2710-ZLXY1650-ZSWX-DOF/250730)
2025-07-30_CES2311_ZLXY_ZGSZ,2025-07-31 00:52:28,CPL,CES2311,CES2311,321,A321,B8653,B8653,ZLXY,ZGSZ,ZGSZ,,,,,,"(CPL-CES2311/A4005-IS
-A321/M-SDE1E2E3FGHIM3RWY/LB1
-ZLXY-LAGEX/1713S0660
-K0851S0660 UNRIX W180 LIDMA W182 LAGEX G586 SJG B330 POU W7 SAREX
 W6
NLG W509 KEVAR
-ZGSZ
-PBN/A1B1C1D1L1O1S2 SUR/260B DOF/250730 REG/B8653 SEL/FMBJ
CODE/78108D RMK/TCAS II CAT II APPROVED ALTERNATE ZGSZ DUE TO ZGGG
 WX)"
2025-07-30_HXA2770_ZSJU_ZLXY,2025-07-31 00:58:54,DLA,HXA2770,,,,,,ZSJU,ZLXY,,,,1735,,,(DLA-HXA2770-ZSJU1735-ZLXY-DOF/250730)
2025-07-30_CES2710_ZLXY_ZSWX,2025-07-31 01:30:37,DLA,CES2710,,,,,,ZLXY,ZSWX,,,,2000,,,(DLA-CES2710-ZLXY2000-ZSWX-DOF/250730)
2025-07-30_CSC3270_ZSPD_ZLXY,2025-07-31 01:55:03,DLA,CSC3270,,,,,,ZSPD,ZLXY,,,,1755,,,(DLA-CSC3270-ZSPD1755-ZLXY-DOF/250730)
2025-07-30_CES5199_ZLXY_ZBAD,2025-07-31 02:13:08,FPL,CES5199,,A21N,,B32N1,,ZLXY,ZBAD,,,,,,,"(FPL-CES5199-IS
-A21N/M-SDE1E2E3FGHIM1RWY/LB1
-ZLXY2230
-K0857S0810 WJC G212 TONOV/K0837S0690 G212 BELAX
-ZBAD0122 ZBTJ
-PBN/A1B1C1D1L1O1S2 SUR/260B DOF/250730 REG/B32N1 EET/ZBPE0027
 SEL/KMHQ 
CODE/7822C7 RMK/TCAS II CAT II APPROVED)"
2025-07-30_JYH1106_ZLXY_ZGGG,2025-07-31 02:20:03,DLA,JYH1106,,,,,,ZLXY,ZGGG,,,,1820,,,(DLA-JYH1106-ZLXY1820-ZGGG-DOF/250730)
2025-07-30_CES2304_ZGGG_ZLXY,2025-07-31 02:32:01,DLA,CES2304,,,,,,ZGGG,ZLXY,,,,1900,,,(DLA-CES2304-ZGGG1900-ZLXY-DOF/250730)
2025-07-30_CHH7898_ZJSY_ZLXY,2025-07-31 02:38:12,FPL,CHH7898,,A21N,,B32LY,,ZJSY,ZLXY,,,,,,,"(FPL-CHH7898-IS
-A21N/M-SDE1E2E3FGHIM1RWYZ/LB1
-ZJSY2330
-M078S1070 PORAP W222 NUMKU W223 AGTEL W71 LH/M078S1100 R339 
P477 H19 KWE W3 OVSUS/M078S1070 W3 DS W4 IGIRO H39 AKD H36 
NSH
-ZLXY0251 ZLIC ZHNY
-PBN/A1B1C1D1L1O1S2 NAV/ABAS DOF/250730 REG/B32LY EET/ZGZU0026
 ZPKM0117 
ZLHW0215 SEL/2759 CODE/78224D OPR/HAINAN AIRLINES RMK/ACAS II AND 
CATII OPERATION)"
2025-07-30_CDG8733_ZSJN_ZLXY,2025-07-31 02:41:08,FPL,CDG8733,,B38M,,B20E2,,ZSJN,ZLXY,,,,,,,"(FPL-CDG8733-IS
-B38M/M-SDE2E3FGHIRWYZ/LB1
-ZSJN2250
-K0848S1040 GULEK W4 SHX
-ZLXY0122 ZLIC ZHLY
-PBN/A1B1C1D1L1O1S2 NAV/RNP2 ABAS DOF/250730 REG/B20E2 EET/ZHWH0021 
ZLHW0105 SEL/BPDL CODE/781865 PER/C RMK/ACAS II HUD SA CAT I HUD 
CAT II HUD SA CAT II HUD LVTO)"
2025-07-30_CES2239_ZLXY_ZSSS,2025-07-31 03:13:29,CHG,CES2239,,,,,,ZLXY,ZSSS,ZSSS,ZSWZ,,,,,"(CHG-CES2239-ZLXY2230-ZSSS-DOF/250730
-16/ZSSS0155 ZSWZ)"
2025-07-30_CES5199_ZLXY_ZBAD,2025-07-31 03:39:37,CHG,CES5199,,,,,,ZLXY,ZBAD,ZBAD,ZBSJ,,,,,"(CHG-CES5199-ZLXY2230-ZBAD-DOF/250730
-16/ZBAD0121 ZBSJ)"
2025-07-30_CES9989_ZLXY_ZBDS,2025-07-31 03:42:30,CHG,CES9989,,,,,,ZLXY,ZBDS,ZBDS,ZLXY,,,,,"(CHG-CES9989-ZLXY2215-ZBDS-DOF/250730
-16/ZBDS0054 ZLXY)"
2025-07-30_CES2423_ZLXY_ZSWA,2025-07-31 04:05:34,CHG,CES2423,,,,,,ZLXY,ZSWA,ZSWA,ZHCC,,,,,"(CHG-CES2423-ZLXY2220-ZSWA-DOF/250730
-16/ZSWA0137 ZHCC)"
2025-07-30_CES9802_ZLXY_ZSPD,2025-07-31 04:15:38,CHG,CES9802,,,,,,ZLXY,ZSPD,ZSPD,ZSWZ,,,,,"(CHG-CES9802-ZLXY2300-ZSPD-DOF/250730
-16/ZSPD0154 ZSWZ)"
2025-07-30_CGN8317_ZLXY_ZLDH,2025-07-31 04:17:22,CHG,CGN8317,,,,,,ZLXY,ZLDH,ZLDH,ZLLL,,,,,"(CHG-CGN8317-ZLXY2215-ZLDH-DOF/250730
-16/ZLDH0201 ZLLL)"
2025-07-30_CHH7138_ZLXY_ZBAA,2025-07-31 04:40:48,CHG,CHH7138,,,,,B1786,ZLXY,ZBAA,ZBAA,ZBSJ,ZSJN,,,,"(CHG-CHH7138-ZLXY2245-ZBAA-DOF/250730
-16/ZBAA0156 ZBSJ ZSJN
-18/PBN/A1B1C1D1L1O2S2 NAV/ABAS DOF/250730 REG/B1786 EET/ZBPE0046
 SEL/APMQ 
CODE/780DBE OPR/HAINAN AIRLINES RMK/ACAS II AND CATII OPERATION)"
2025-07-30_CES2281_ZLXY_ZSYW,2025-07-31 05:01:08,CHG,CES2281,,,,,,ZLXY,ZSYW,ZSYW,ZSWZ,,,,,"(CHG-CES2281-ZLXY2305-ZSYW-DOF/250730
-16/ZSYW0158 ZSWZ)"
2025-07-30_CES5021_ZLXY_ZSQD,2025-07-31 05:04:13,CHG,CES5021,,,,,,ZLXY,ZSQD,ZSQD,ZSJN,,,,,"(CHG-CES5021-ZLXY2310-ZSQD-DOF/250730
-16/ZSQD0137 ZSJN)"
2025-07-30_CES9857_ZLXY_ZUMT,2025-07-31 05:08:14,CHG,CES9857,,,,,,ZLXY,ZUMT,ZUMT,ZUGY,ZUCK,,,,"(CHG-CES9857-ZLXY2310-ZUMT-DOF/250730
-16/ZUMT0104 ZUGY ZUCK)"
2025-07-30_CES2363_ZLXY_ZWYN,2025-07-31 05:19:17,CHG,CES2363,,,,,,ZLXY,ZWYN,ZWYN,ZWKC,,,,,"(CHG-CES2363-ZLXY2325-ZWYN-DOF/250730
-16/ZWYN0350 ZWKC)"
2025-07-30_CES2287_ZLXY_ZLYL,2025-07-31 05:24:21,CHG,CES2287,,,,,,ZLXY,ZLYL,ZLYL,ZLXY,,,,,"(CHG-CES2287-ZLXY2345-ZLYL-DOF/250730
-16/ZLYL0044 ZLXY)"
