FlightKey,ReceiveTime,MessageType,FlightNo,New_FlightNo,CraftType,New_CraftType,RegNo,New_RegNo,DepAirport,ArrAirport,New_Destination,New_Alternate_1,New_Alternate_2,New_Departure_Time,New_Route,New_Mission_STS,RawMessage
2025-08-01_CHH7898_ZJSY_ZLXY,2025-08-02 03:49:47,FPL,CHH7898,,A21N,,B32LY,,ZJSY,ZLXY,,,,,,,"(FPL-CHH7898-IS
-A21N/M-SDE1E2E3FGHIM1RWYZ/LB1
-ZJSY2330
-M078S1070 PORAP W222 NUMKU W223 AGTEL W71 LH/M078S1100 R339 
P477 H19 KWE W3 OVSUS/M078S1070 W3 DS W4 IGIRO H39 AKD H36 
NSH
-ZLXY0254 ZLYL ZHNY
-PBN/A1B1C1D1L1O1S2 NAV/ABAS DOF/250801 REG/B32LY EET/ZGZU0029
 ZPKM0123 
ZLHW0219 SEL/2759 CODE/78224D OPR/HAINAN AIRLINES RMK/ACAS II)"
2025-08-01_CES5199_ZLXY_ZBAD,2025-08-02 04:06:53,CHG,CES5199,,,,,B32LT,ZLXY,ZBAD,,,,,,,"(CHG-CES5199-ZLXY2230-ZBAD-DOF/250801
-18/PBN/A1B1C1D1L1O1S2 SUR/260B DOF/250801 REG/B32LT EET/ZBPE0026
 SEL/FMBL 
CODE/782242 RMK/TCAS II CAT II APPROVED)"
2025-08-01_CES873_ZLXY_ZPPP,2025-08-02 04:09:46,CHG,CES873,,,,,,ZLXY,ZPPP,ZPPP,ZUGY,,,,,"(CHG-CES873-ZLXY2250-ZPPP-DOF/250801
-16/ZPPP0143 ZUGY)"
2025-08-01_CES9989_ZLXY_ZBDS,2025-08-02 04:12:50,CHG,CES9989,,,,,,ZLXY,ZBDS,ZBDS,ZBYN,ZLXY,,,,"(CHG-CES9989-ZLXY2215-ZBDS-DOF/250801
-16/ZBDS0054 ZBYN ZLXY)"
2025-08-01_CES9857_ZLXY_ZUMT,2025-08-02 04:14:43,CHG,CES9857,,,,,,ZLXY,ZUMT,ZUMT,ZUCK,,,,,"(CHG-CES9857-ZLXY2310-ZUMT-DOF/250801
-16/ZUMT0105 ZUCK)"
2025-08-01_CCA8105_ZBHH_ZLXY,2025-08-02 04:17:11,FPL,CCA8105,,AJ27,,B91A9,,ZBHH,ZLXY,,,,,,,"(FPL-CCA8105-IS
-AJ27/M-SDE1E2E3FGHIRWYZ/LB1
-ZBHH2355
-K0846S0920 IBARO W47 LOVRA
-ZLXY0118 ZHCC
-PBN/A1B1C1D1L1O1S2 NAV/ABAS RNP2 DOF/250801 REG/B91A9 EET/ZLHW0035 
SEL/MPCL CODE/781F6C RMK/TCAS)"
2025-08-01_CES2423_ZLXY_ZSWA,2025-08-02 04:22:01,CHG,CES2423,,,,,,ZLXY,ZSWA,ZSWA,ZSOF,,,,,"(CHG-CES2423-ZLXY2220-ZSWA-DOF/250801
-16/ZSWA0133 ZSOF)"
2025-08-01_CES2145_ZLXY_ZLXN,2025-08-02 04:26:32,CHG,CES2145,,,,,,ZLXY,ZLXN,ZLXN,ZLLL,,,,,"(CHG-CES2145-ZLXY2240-ZLXN-DOF/250801
-16/ZLXN0104 ZLLL)"
2025-08-01_CES2155_ZLYL_ZLXY,2025-08-02 04:34:56,CHG,CES2155,,,,,,ZLYL,ZLXY,ZLXY,ZHCC,,,,,"(CHG-CES2155-ZLYL2255-ZLXY-DOF/250801
-16/ZLXY0047 ZHCC)"
2025-08-01_CES2281_ZLXY_ZSYW,2025-08-02 04:44:58,CHG,CES2281,,,,,,ZLXY,ZSYW,ZSYW,ZSHC,,,,,"(CHG-CES2281-ZLXY2305-ZSYW-DOF/250801
-16/ZSYW0159 ZSHC)"
2025-08-01_CES9802_ZLXY_ZSPD,2025-08-02 04:45:59,CHG,CES9802,,,,,,ZLXY,ZSPD,ZSPD,ZSHC,,,,,"(CHG-CES9802-ZLXY2300-ZSPD-DOF/250801
-16/ZSPD0145 ZSHC)"
2025-08-01_CES2213_ZLYL_ZLXY,2025-08-02 04:53:57,CHG,CES2213,,,,,,ZLYL,ZLXY,ZLXY,ZHCC,,,,,"(CHG-CES2213-ZLYL2325-ZLXY-DOF/250801
-16/ZLXY0048 ZHCC)"
2025-08-01_CSH9553_ZSWZ_ZLXY,2025-08-02 05:06:05,CHG,CSH9553,,,,,,ZSWZ,ZLXY,ZLXY,ZHCC,,,,,"(CHG-CSH9553-ZSWZ2305-ZLXY-DOF/250801
-16/ZLXY0217 ZHCC)"
2025-08-01_CES2149_ZLXY_ZUGY,2025-08-02 05:23:13,CHG,CES2149,,,,,,ZLXY,ZUGY,ZUGY,ZGKL,,,,,"(CHG-CES2149-ZLXY2330-ZUGY-DOF/250801
-16/ZUGY0116 ZGKL)"
2025-08-01_CES9564_ZBHH_ZLXY,2025-08-02 05:26:10,CHG,CES9564,,,,,,ZBHH,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES9564-ZBHH2355-ZLXY-DOF/250801
-16/ZLXY0118 ZLYL)"
2025-08-01_CES2252_ZWWW_ZLXY,2025-08-02 05:35:16,CHG,CES2252,,,,,,ZWWW,ZLXY,ZLXY,ZLYL,,,,,"(CHG-CES2252-ZWWW2345-ZLXY-DOF/250801
-16/ZLXY0234 ZLYL)"
2025-08-01_CES2387_ZLXY_ZSNJ,2025-08-02 05:36:16,CHG,CES2387,,,,,,ZLXY,ZSNJ,ZSNJ,ZSOF,,,,,"(CHG-CES2387-ZLXY2340-ZSNJ-DOF/250801
-16/ZSNJ0130 ZSOF)"
2025-08-01_CES2461_ZHHH_ZLXY,2025-08-02 05:38:18,CHG,CES2461,,,,,,ZHHH,ZLXY,ZLXY,ZHSY,,,,,"(CHG-CES2461-ZHHH2340-ZLXY-DOF/250801
-16/ZLXY0121 ZHSY)"
